start_seconds,end_seconds,start_timecode,end_timecode,score,flagged,track_1_score,track_1_rms_dbfs,track_1_low_frequency_ratio,track_1_spectral_flatness,track_1_peak,track_2_score,track_2_rms_dbfs,track_2_low_frequency_ratio,track_2_spectral_flatness,track_2_peak
9570.0,9580.0,02:39:30.000,02:39:40.000,0.907055,False,0.907055,-21.08,0.994703,0.038284,0.656711,0.771264,-14.707,0.999049,0.017972,1.333013
9580.0,9590.0,02:39:40.000,02:39:50.000,0.910374,False,0.910374,-23.02,0.997372,0.039136,0.332283,0.851131,-18.461,0.998743,0.028505,0.655489
9590.0,9600.0,02:39:50.000,02:40:00.000,0.950394,True,0.950394,-19.99,0.995961,0.050004,0.414705,0.894969,-16.538,0.997953,0.035652,0.628328
9600.0,9610.0,02:40:00.000,02:40:10.000,0.93423,False,0.93423,-23.315,0.994757,0.045151,0.293,0.852207,-19.155,0.997706,0.028691,0.523377
9610.0,9620.0,02:40:10.000,02:40:20.000,0.943802,False,0.943802,-21.507,0.99609,0.047856,0.411831,0.825676,-18.343,0.998751,0.024936,0.580954
9620.0,9630.0,02:40:20.000,02:40:30.000,0.99134,True,0.99134,-22.67,0.981531,0.105406,0.335944,0.988623,-19.915,0.988625,0.082744,0.453459
9630.0,9640.0,02:40:30.000,02:40:40.000,0.936812,False,0.936812,-28.56,0.996136,0.047233,0.196737,0.918099,-25.231,0.998,0.041179,0.407167
9640.0,9650.0,02:40:40.000,02:40:50.000,0.966536,True,0.966536,-21.735,0.995615,0.057763,0.50957,0.923477,-19.099,0.997275,0.041844,0.632751
9650.0,9660.0,02:40:50.000,02:41:00.000,0.968669,True,0.968669,-15.071,0.995451,0.058055,1.76743,0.88058,-10.429,0.998412,0.032983,2.687088
9660.0,9670.0,02:41:00.000,02:41:10.000,0.991681,True,0.991681,-10.176,0.985399,0.088659,1.277228,0.991007,-5.864,0.993033,0.08419,2.966675
9670.0,9680.0,02:41:10.000,02:41:20.000,0.991974,True,0.991974,-10.46,0.990772,0.088796,1.420152,0.983918,-7.864,0.996245,0.070435,1.997824
9680.0,9690.0,02:41:20.000,02:41:30.000,0.994877,True,0.994877,-6.286,0.990895,0.109617,2.247137,0.993632,-3.912,0.994223,0.095105,2.813089
9690.0,9700.0,02:41:30.000,02:41:40.000,0.994141,True,0.992624,-6.041,0.988243,0.09143,2.207902,0.994141,-3.379,0.994747,0.098447,2.773738
9700.0,9710.0,02:41:40.000,02:41:50.000,0.992852,True,0.992852,-8.95,0.98923,0.092959,1.687373,0.992215,-6.518,0.994553,0.088262,2.475576
9710.0,9720.0,02:41:50.000,02:42:00.000,0.991003,True,0.991003,-13.017,0.991502,0.085756,0.913879,0.965605,-9.166,0.996637,0.05603,1.724582
9720.0,9730.0,02:42:00.000,02:42:10.000,0.994167,True,0.994167,-15.997,0.982444,0.122213,0.820643,0.99164,-13.169,0.990643,0.088348,0.967686
9730.0,9740.0,02:42:10.000,02:42:20.000,0.991679,True,0.991679,-13.668,0.993649,0.08812,0.830356,0.973192,-9.74,0.997595,0.06058,1.725262
9740.0,9750.0,02:42:20.000,02:42:30.000,0.99009,True,0.99009,-15.343,0.987244,0.084383,0.733993,0.961932,-11.739,0.995863,0.054291,0.922845
9750.0,9760.0,02:42:30.000,02:42:40.000,0.95777,True,0.95777,-17.572,0.996632,0.052725,0.677712,0.946242,-15.277,0.997233,0.048159,0.702748
9760.0,9770.0,02:42:40.000,02:42:50.000,0.969073,True,0.969073,-19.498,0.995182,0.058845,0.441725,0.924105,-16.35,0.997305,0.041862,0.596185
9770.0,9780.0,02:42:50.000,02:43:00.000,0.971324,True,0.971324,-24.652,0.993284,0.062023,0.28287,0.928084,-21.799,0.996409,0.043244,0.410614
9780.0,9790.0,02:43:00.000,02:43:10.000,0.945144,False,0.945144,-23.267,0.994914,0.048597,0.330306,0.90948,-20.853,0.997098,0.038759,0.427461
9790.0,9800.0,02:43:10.000,02:43:20.000,0.888233,False,0.888233,-24.034,0.994605,0.03487,0.315402,0.858695,-21.019,0.997975,0.029739,0.355494
9800.0,9810.0,02:43:20.000,02:43:30.000,0.928237,False,0.928237,-27.62,0.99019,0.044414,0.302438,0.859212,-24.149,0.994935,0.030039,0.415486
9810.0,9820.0,02:43:30.000,02:43:40.000,0.949238,False,0.944307,-25.509,0.994388,0.0488,0.208521,0.949238,-23.215,0.995009,0.050065,0.341106
9820.0,9830.0,02:43:40.000,02:43:50.000,0.910504,False,0.910504,-28.501,0.995805,0.040122,0.137677,0.886588,-25.548,0.997152,0.034723,0.292767
9830.0,9840.0,02:43:50.000,02:44:00.000,0.963293,True,0.954051,-18.912,0.995891,0.051309,0.765988,0.963293,-16.511,0.997702,0.055189,0.805297
9840.0,9850.0,02:44:00.000,02:44:10.000,0.908272,False,0.908272,-23.518,0.997279,0.038736,0.457107,0.875142,-20.961,0.998063,0.032345,0.376987
9850.0,9860.0,02:44:10.000,02:44:20.000,0.980178,True,0.980178,-20.379,0.993629,0.068206,0.668718,0.956949,-17.358,0.997355,0.052339,0.784989
9860.0,9870.0,02:44:20.000,02:44:30.000,0.914184,False,0.914184,-22.103,0.996048,0.039901,0.337834,0.904807,-19.303,0.997619,0.037686,0.516202
9870.0,9880.0,02:44:30.000,02:44:40.000,0.95561,True,0.95561,-17.899,0.996655,0.051836,0.675977,0.941352,-15.685,0.997699,0.046584,0.926097
9880.0,9890.0,02:44:40.000,02:44:50.000,0.986472,True,0.986472,-17.309,0.99302,0.075964,0.706093,0.960714,-13.258,0.997468,0.053748,0.94537
9890.0,9900.0,02:44:50.000,02:45:00.000,0.971696,True,0.971696,-21.362,0.994585,0.061017,0.388635,0.901752,-18.021,0.996875,0.037019,0.608903
9900.0,9910.0,02:45:00.000,02:45:10.000,0.984399,True,0.984399,-20.001,0.993592,0.07357,0.518347,0.964149,-17.528,0.996428,0.055752,0.611643
9910.0,9920.0,02:45:10.000,02:45:20.000,0.984775,True,0.984775,-12.97,0.986362,0.072732,1.407285,0.984474,-7.525,0.995094,0.071215,2.571642
9920.0,9930.0,02:45:20.000,02:45:30.000,0.926976,False,0.926976,-11.124,0.997214,0.04244,2.257572,0.901863,-9.049,0.998494,0.036839,2.424384
9930.0,9940.0,02:45:30.000,02:45:40.000,0.99344,True,0.99344,-16.484,0.98402,0.106369,1.399893,0.988279,-12.327,0.993575,0.078111,1.428841
9940.0,9950.0,02:45:40.000,02:45:50.000,0.950381,True,0.950381,-14.969,0.996147,0.049618,0.829104,0.916808,-11.747,0.99783,0.040018,1.143456
9950.0,9960.0,02:45:50.000,02:46:00.000,0.929166,False,0.929166,-19.785,0.995236,0.043365,0.596201,0.922144,-16.897,0.996437,0.041416,0.592909
9960.0,9970.0,02:46:00.000,02:46:10.000,0.8662,False,0.825655,-19.596,0.997903,0.024974,0.481468,0.8662,-18.581,0.997006,0.030807,0.509077
9970.0,9980.0,02:46:10.000,02:46:20.000,0.925723,False,0.925723,-24.654,0.993197,0.04304,0.299584,0.892683,-24.173,0.996957,0.035689,0.261351
9980.0,9990.0,02:46:20.000,02:46:30.000,0.919336,False,0.908976,-20.471,0.994147,0.038653,0.500501,0.919336,-18.238,0.996381,0.040812,0.47999
9990.0,10000.0,02:46:30.000,02:46:40.000,0.886407,False,0.886407,-20.597,0.997107,0.034264,0.398305,0.840638,-17.16,0.998701,0.026962,0.674429
10000.0,10010.0,02:46:40.000,02:46:50.000,0.923406,False,0.923406,-23.956,0.996168,0.042305,0.274445,0.888781,-19.999,0.998028,0.034651,0.570963
10010.0,10020.0,02:46:50.000,02:47:00.000,0.989021,True,0.989021,-16.04,0.992711,0.080923,0.771836,0.974757,-12.091,0.996926,0.061839,1.4642
10020.0,10030.0,02:47:00.000,02:47:10.000,0.97093,True,0.97093,-19.926,0.994154,0.06016,0.425664,0.936919,-16.622,0.997383,0.045297,0.643456
10030.0,10040.0,02:47:10.000,02:47:20.000,0.988834,True,0.987854,-12.347,0.990036,0.0776,0.912839,0.988834,-9.908,0.992998,0.078989,1.38781
10040.0,10050.0,02:47:20.000,02:47:30.000,0.984966,True,0.984966,-14.49,0.991082,0.072907,0.752778,0.964135,-11.912,0.996289,0.055369,1.227203
10050.0,10060.0,02:47:30.000,02:47:40.000,0.988996,True,0.988996,-16.383,0.99046,0.081285,0.928073,0.957152,-13.864,0.995515,0.052241,1.156268
10060.0,10070.0,02:47:40.000,02:47:50.000,0.968063,True,0.968063,-20.092,0.995504,0.058324,0.457468,0.952986,-17.261,0.996978,0.050725,0.57075
10070.0,10080.0,02:47:50.000,02:48:00.000,0.958205,True,0.951545,-14.647,0.995213,0.05005,0.715949,0.958205,-11.043,0.997882,0.05254,1.352485
10080.0,10090.0,02:48:00.000,02:48:10.000,0.994584,True,0.93458,-11.006,0.997013,0.044459,1.316262,0.994584,-5.618,0.997705,0.101585,2.181562
10090.0,10100.0,02:48:10.000,02:48:20.000,0.979187,True,0.94006,-12.109,0.997132,0.046074,1.461266,0.979187,-6.503,0.998216,0.065198,2.561651
10100.0,10110.0,02:48:20.000,02:48:30.000,0.986393,True,0.986393,-14.034,0.99337,0.074913,1.061964,0.971862,-10.5,0.997197,0.059728,1.467726
10110.0,10120.0,02:48:30.000,02:48:40.000,0.959226,True,0.959226,-14.767,0.995532,0.053189,1.162262,0.929146,-11.453,0.997931,0.042994,1.405665
10120.0,10130.0,02:48:40.000,02:48:50.000,0.968935,True,0.968935,-18.536,0.994814,0.058616,0.439068,0.966979,-17.526,0.996867,0.057275,0.671473
10130.0,10140.0,02:48:50.000,02:49:00.000,0.987796,True,0.987796,-16.303,0.994277,0.078059,0.976958,0.946801,-12.743,0.997545,0.048248,1.155641
10140.0,10150.0,02:49:00.000,02:49:10.000,0.994477,True,0.994477,-7.461,0.989411,0.105532,1.88296,0.994128,-4.87,0.993951,0.098915,2.885617
10150.0,10160.0,02:49:10.000,02:49:20.000,0.990636,True,0.990636,-10.689,0.990847,0.084057,1.951715,0.98923,-7.665,0.995499,0.079362,2.280482
10160.0,10170.0,02:49:20.000,02:49:30.000,0.980133,True,0.980133,-14.798,0.995029,0.066816,0.806584,0.954276,-11.455,0.997391,0.050944,0.949631
10170.0,10180.0,02:49:30.000,02:49:40.000,0.99105,True,0.99105,-12.515,0.99069,0.085895,0.931028,0.983472,-9.943,0.995342,0.070056,1.356347
10180.0,10190.0,02:49:40.000,02:49:50.000,0.973936,True,0.967688,-17.904,0.99504,0.057776,0.504015,0.973936,-14.08,0.996261,0.061402,0.884238
10190.0,10200.0,02:49:50.000,02:50:00.000,0.967016,True,0.967016,-20.661,0.994252,0.057846,0.535665,0.948611,-16.416,0.996951,0.049043,0.695708
10200.0,10210.0,02:50:00.000,02:50:10.000,0.969177,True,0.969177,-21.631,0.995101,0.05937,0.318603,0.947107,-18.709,0.997232,0.048672,0.740099
10210.0,10220.0,02:50:10.000,02:50:20.000,0.988601,True,0.984464,-29.033,0.945057,0.172524,0.156792,0.988601,-26.434,0.967748,0.117149,0.202036
10220.0,10230.0,02:50:20.000,02:50:30.000,0.958175,True,0.958175,-29.441,0.983894,0.05692,0.232308,0.886168,-25.601,0.992654,0.034688,0.445295
10230.0,10240.0,02:50:30.000,02:50:40.000,0.841669,False,0.813211,-23.046,0.995842,0.023485,0.347081,0.841669,-19.408,0.998538,0.027173,0.418174
10240.0,10250.0,02:50:40.000,02:50:50.000,0.962805,True,0.928988,-21.906,0.996012,0.0435,0.410175,0.962805,-18.871,0.997117,0.055205,0.573093
10250.0,10260.0,02:50:50.000,02:51:00.000,0.982163,True,0.982163,-21.718,0.990726,0.071418,0.338264,0.907833,-18.475,0.997308,0.038272,0.584745
10260.0,10270.0,02:51:00.000,02:51:10.000,0.959733,True,0.959733,-26.497,0.993488,0.055691,0.211262,0.91855,-21.408,0.997143,0.040832,0.534078
10270.0,10280.0,02:51:10.000,02:51:20.000,0.897973,False,0.897973,-25.808,0.996854,0.036916,0.285813,0.861985,-22.388,0.99798,0.030321,0.353722
10280.0,10290.0,02:51:20.000,02:51:30.000,0.955661,True,0.953847,-22.12,0.995263,0.051671,0.439572,0.955661,-19.475,0.995574,0.052037,0.543682
10290.0,10300.0,02:51:30.000,02:51:40.000,0.944253,False,0.944253,-22.678,0.996418,0.048169,0.314589,0.915298,-17.613,0.997359,0.039847,0.748248
10300.0,10310.0,02:51:40.000,02:51:50.000,0.910919,False,0.910919,-21.166,0.99712,0.039092,0.542234,0.904838,-18.394,0.997962,0.037645,0.611347
10310.0,10320.0,02:51:50.000,02:52:00.000,0.942654,False,0.942654,-16.591,0.99504,0.047076,0.815351,0.905962,-13.294,0.998209,0.037719,1.048038
10320.0,10330.0,02:52:00.000,02:52:10.000,0.931624,False,0.931624,-16.676,0.997539,0.043811,0.733846,0.887568,-16.661,0.996803,0.034314,0.532412
10330.0,10340.0,02:52:10.000,02:52:20.000,0.964071,True,0.938891,-18.004,0.998182,0.045949,0.51985,0.964071,-19.802,0.997172,0.055984,0.484905
10340.0,10350.0,02:52:20.000,02:52:30.000,0.773586,False,0.773586,-20.698,0.999149,0.018382,0.454362,0.732922,-24.566,0.998751,0.013631,0.267104
10350.0,10360.0,02:52:30.000,02:52:40.000,0.850517,False,0.793245,-26.478,0.99758,0.021162,0.230372,0.850517,-27.759,0.994775,0.029121,0.227506
10360.0,10370.0,02:52:40.000,02:52:50.000,0.9208,False,0.9208,-26.902,0.995763,0.04219,0.203804,0.882401,-22.467,0.99814,0.033672,0.31413
10370.0,10380.0,02:52:50.000,02:53:00.000,0.957308,True,0.957308,-26.373,0.994214,0.054408,0.285784,0.924901,-23.452,0.996816,0.042609,0.318254
10380.0,10390.0,02:53:00.000,02:53:10.000,0.986787,True,0.982569,-31.101,0.972675,0.116788,0.184892,0.986787,-28.203,0.980086,0.104552,0.191343
10390.0,10400.0,02:53:10.000,02:53:20.000,0.970915,True,0.955798,-38.176,0.942581,0.168944,0.063554,0.970915,-34.978,0.94735,0.174062,0.084203
10400.0,10410.0,02:53:20.000,02:53:30.000,0.913174,False,0.903907,-30.002,0.738038,0.206025,0.626693,0.913174,-29.214,0.746711,0.214618,0.681204
10410.0,10420.0,02:53:30.000,02:53:40.000,0.97984,True,0.97984,-30.657,0.965839,0.088354,0.274867,0.95464,-27.363,0.981859,0.053876,0.274936
10420.0,10430.0,02:53:40.000,02:53:50.000,0.977126,True,0.977126,-25.184,0.991908,0.067607,0.242894,0.907822,-21.63,0.998109,0.038456,0.453998
10430.0,10440.0,02:53:50.000,02:54:00.000,0.961353,True,0.961353,-29.31,0.991053,0.058461,0.250544,0.866525,-26.406,0.99535,0.031421,0.251173
10440.0,10450.0,02:54:00.000,02:54:10.000,0.874612,False,0.874612,-25.965,0.996066,0.032693,0.301349,0.791595,-21.44,0.997972,0.020639,0.372931
10450.0,10460.0,02:54:10.000,02:54:20.000,0.960941,True,0.960941,-31.729,0.98521,0.061172,0.132066,0.930182,-25.866,0.993841,0.04447,0.336659
10460.0,10470.0,02:54:20.000,02:54:30.000,0.928307,False,0.928307,-27.206,0.989202,0.044331,0.248491,0.861607,-22.973,0.993527,0.030329,0.521884
10470.0,10480.0,02:54:30.000,02:54:40.000,0.955835,True,0.955835,-29.218,0.992176,0.055284,0.135465,0.900452,-25.077,0.996037,0.037315,0.262124
10480.0,10490.0,02:54:40.000,02:54:50.000,0.972934,True,0.972934,-18.736,0.995421,0.061289,0.891545,0.92344,-15.23,0.997975,0.041652,1.113442
10490.0,10500.0,02:54:50.000,02:55:00.000,0.98874,True,0.98874,-15.853,0.991947,0.080251,0.861218,0.9464,-11.625,0.996887,0.048091,1.294271
10500.0,10510.0,02:55:00.000,02:55:10.000,0.980819,True,0.980819,-13.088,0.994773,0.067336,1.150803,0.977433,-10.577,0.997284,0.06386,1.415195
10510.0,10520.0,02:55:10.000,02:55:20.000,0.989912,True,0.975008,-8.786,0.995865,0.061906,2.122454,0.989912,-6.922,0.996746,0.080773,2.551723
10520.0,10530.0,02:55:20.000,02:55:30.000,0.979378,True,0.979378,-12.201,0.995181,0.065797,1.4675,0.962617,-9.473,0.997395,0.054516,1.6013
10530.0,10540.0,02:55:30.000,02:55:40.000,0.993331,True,0.993331,-5.333,0.989721,0.094821,3.149533,0.991093,-2.288,0.995462,0.083852,3.502323
10540.0,10550.0,02:55:40.000,02:55:50.000,0.994192,True,0.987111,-9.487,0.993162,0.075534,1.808569,0.994192,-6.777,0.993929,0.099949,2.873165
10550.0,10560.0,02:55:50.000,02:56:00.000,0.996017,True,0.994893,-4.124,0.994493,0.10637,4.10148,0.996017,-1.861,0.995444,0.144722,4.008586
10560.0,10570.0,02:56:00.000,02:56:10.000,0.995996,True,0.995298,-3.514,0.992178,0.115336,3.140788,0.995996,-0.512,0.994424,0.146367,3.885157
10570.0,10580.0,02:56:10.000,02:56:20.000,0.996052,True,0.990188,-3.572,0.995377,0.081402,3.677418,0.996052,-1.862,0.994831,0.164509,3.577865
10580.0,10590.0,02:56:20.000,02:56:30.000,0.993596,True,0.99179,-7.462,0.993429,0.086959,1.747728,0.993596,-4.35,0.995655,0.094515,2.604441
10590.0,10600.0,02:56:30.000,02:56:40.000,0.995308,True,0.991596,-9.655,0.991717,0.086931,1.261756,0.995308,-6.75,0.993761,0.115807,1.996262
10600.0,10610.0,02:56:40.000,02:56:50.000,0.98365,True,0.972613,-10.569,0.994524,0.060314,2.796532,0.98365,-8.913,0.996718,0.07013,2.762043
10610.0,10620.0,02:56:50.000,02:57:00.000,0.98761,True,0.976685,-13.987,0.993065,0.063645,0.976807,0.98761,-11.4,0.996098,0.076409,1.133133
10620.0,10630.0,02:57:00.000,02:57:10.000,0.992235,True,0.971324,-10.312,0.997113,0.059373,1.87528,0.992235,-7.461,0.997206,0.08798,1.950008
10630.0,10640.0,02:57:10.000,02:57:20.000,0.994352,True,0.994352,-10.175,0.989061,0.105867,1.32644,0.99072,-7.065,0.995563,0.083089,2.183592
10640.0,10650.0,02:57:20.000,02:57:30.000,0.990471,True,0.990471,-15.428,0.991488,0.084951,0.977007,0.977726,-13.564,0.995183,0.064409,0.888997
10650.0,10660.0,02:57:30.000,02:57:40.000,0.984358,True,0.984358,-16.376,0.992565,0.072315,0.915927,0.95967,-15.216,0.995894,0.053408,0.844123
10660.0,10670.0,02:57:40.000,02:57:50.000,0.963625,True,0.963625,-17.946,0.995649,0.055545,0.718898,0.931855,-15.619,0.997474,0.04383,0.923583
10670.0,10680.0,02:57:50.000,02:58:00.000,0.986983,True,0.986983,-17.999,0.992596,0.077245,0.60947,0.972711,-15.641,0.994682,0.060727,0.696447
10680.0,10690.0,02:58:00.000,02:58:10.000,0.97602,True,0.97602,-15.423,0.989537,0.063391,0.803326,0.965341,-11.881,0.99629,0.05599,1.66252
10690.0,10700.0,02:58:10.000,02:58:20.000,0.975444,True,0.975444,-18.784,0.994709,0.063246,0.675986,0.921689,-14.701,0.998265,0.041211,1.11818
10700.0,10710.0,02:58:20.000,02:58:30.000,0.991265,True,0.991265,-18.766,0.991528,0.090583,0.498199,0.972994,-15.558,0.996437,0.06086,0.799676
10710.0,10720.0,02:58:30.000,02:58:40.000,0.917317,False,0.917317,-18.889,0.997093,0.040371,0.549889,0.864491,-15.16,0.998804,0.03044,0.805955
10720.0,10730.0,02:58:40.000,02:58:50.000,0.849833,False,0.840064,-19.623,0.99851,0.026954,0.686929,0.849833,-20.815,0.996872,0.028413,0.571582
10730.0,10740.0,02:58:50.000,02:59:00.000,0.918471,False,0.913966,-28.291,0.99493,0.040879,0.212926,0.918471,-25.341,0.995384,0.041314,0.228046
10740.0,10750.0,02:59:00.000,02:59:10.000,0.966948,True,0.966948,-35.824,0.942357,0.124623,0.070863,0.965719,-33.435,0.968583,0.070653,0.09426
10750.0,10760.0,02:59:10.000,02:59:20.000,0.956432,True,0.929121,-40.901,0.884033,0.249287,0.051411,0.956432,-37.983,0.938281,0.142406,0.07812
10760.0,10770.0,02:59:20.000,02:59:30.000,0.885346,False,0.86206,-46.105,0.861068,0.279552,0.022166,0.885346,-44.49,0.859193,0.272316,0.035798
10770.0,10780.0,02:59:30.000,02:59:40.000,0.923077,False,0.860783,-45.762,0.834933,0.309088,0.025003,0.923077,-40.874,0.854385,0.274791,0.046632
10780.0,10790.0,02:59:40.000,02:59:50.000,0.893824,False,0.870588,-45.198,0.839815,0.320868,0.024804,0.893824,-43.46,0.841749,0.319753,0.028518
10790.0,10800.0,02:59:50.000,03:00:00.000,0.975586,True,0.958783,-37.136,0.917326,0.214559,0.122814,0.975586,-30.427,0.981365,0.074275,0.173508
10800.0,10810.0,03:00:00.000,03:00:10.000,0.964767,True,0.964767,-32.06,0.977368,0.065249,0.119511,0.794778,-23.319,0.99798,0.021126,0.374641
10810.0,10820.0,03:00:10.000,03:00:20.000,0.946321,False,0.827825,-22.143,0.995678,0.025384,0.623294,0.946321,-20.732,0.992203,0.04868,0.538173
10820.0,10830.0,03:00:20.000,03:00:30.000,0.853784,False,0.820197,-25.981,0.997121,0.024616,0.388682,0.853784,-23.285,0.99698,0.029137,0.382543
10830.0,10840.0,03:00:30.000,03:00:40.000,0.840373,False,0.840373,-22.756,0.99388,0.027168,0.292974,0.831059,-17.559,0.997937,0.025649,0.712512
10840.0,10850.0,03:00:40.000,03:00:50.000,0.968647,True,0.968647,-15.33,0.993698,0.058112,0.684192,0.95308,-12.192,0.996441,0.050517,1.226207
10850.0,10860.0,03:00:50.000,03:01:00.000,0.974696,True,0.974696,-17.266,0.99475,0.062385,0.780068,0.954717,-14.921,0.99716,0.051259,0.939415
10860.0,10870.0,03:01:00.000,03:01:10.000,0.990356,True,0.990356,-15.394,0.991829,0.084513,0.848967,0.965382,-11.25,0.997358,0.055962,1.394181
10870.0,10880.0,03:01:10.000,03:01:20.000,0.964337,True,0.964337,-18.368,0.996089,0.055952,0.686665,0.909739,-14.995,0.997861,0.038544,0.699288
10880.0,10890.0,03:01:20.000,03:01:30.000,0.979053,True,0.979053,-20.892,0.991205,0.06731,0.380234,0.960804,-18.105,0.994113,0.054207,0.750575
10890.0,10900.0,03:01:30.000,03:01:40.000,0.965734,True,0.965734,-19.334,0.99437,0.05688,0.461732,0.946785,-15.61,0.995949,0.048379,1.010784
10900.0,10910.0,03:01:40.000,03:01:50.000,0.892365,False,0.892365,-16.851,0.997242,0.035184,1.012841,0.831533,-12.986,0.998567,0.025634,1.120945
10910.0,10920.0,03:01:50.000,03:02:00.000,0.804596,False,0.780649,-7.048,0.999271,0.019064,2.226116,0.804596,-7.678,0.999462,0.022053,3.195039
10920.0,10930.0,03:02:00.000,03:02:10.000,0.921227,False,0.887577,-3.564,0.998772,0.034149,3.303356,0.921227,-4.023,0.999486,0.040947,3.21555
10930.0,10940.0,03:02:10.000,03:02:20.000,0.742891,False,0.727365,-0.5,0.999722,0.012601,4.723183,0.742891,-4.965,0.999801,0.014483,3.187167
